,book_id,user_id,rating
61343,614,18120,4
61344,614,18240,4
61345,614,18492,5
61346,614,18493,4
61351,614,24567,3
61352,614,25048,4
61353,614,25415,3
61354,614,26400,4
61355,614,27537,1
61357,614,27934,3
61358,614,28923,5
61359,614,28943,1
61360,614,29123,3
61361,614,29353,3
61362,614,30794,2
61363,614,30879,4
61364,614,31198,4
61366,614,32748,4
61367,614,33993,5
61368,614,34363,3
61369,614,34882,5
61370,614,34915,5
61371,614,35111,4
61373,614,35982,4
61374,614,37253,4
61375,614,37460,5
61377,614,38865,4
61378,614,39618,3
61379,614,39703,5
61380,614,39933,1
61382,614,41300,3
61384,614,42508,4
61385,614,42810,4
61388,614,45554,4
61389,614,47476,5
61390,614,48147,4
61391,614,48440,4
61393,614,50133,5
61394,614,50940,5
61399,615,6360,3
61402,615,8484,5
61403,615,10146,3
61408,615,11829,3
61409,615,11843,5
61410,615,11854,4
61421,615,14830,5
61425,615,16859,4
61427,615,16913,3
61435,615,20332,4
61436,615,20363,2
61437,615,20991,4
61439,615,21744,5
61441,615,22776,4
61445,615,25340,3
61452,615,26638,4
61459,615,31276,5
61463,615,35982,3
61467,615,38766,4
61470,615,40383,5
61471,615,40793,5
61473,615,40993,5
61486,615,47931,5
61491,615,49660,1
61493,615,50715,5
61494,615,50753,2
61496,615,53292,5
61499,616,2648,3
61500,616,2721,3
61502,616,3362,3
61503,616,3465,5
61504,616,3688,4
61506,616,4212,4
61507,616,4536,5
61510,616,5812,3
61511,616,6063,3
61512,616,6329,4
61513,616,6689,4
61516,616,7867,1
61517,616,7973,3
61519,616,8641,3
61521,616,9195,3
61522,616,9244,4
61524,616,9804,4
61525,616,10256,3
61526,616,10288,3
61527,616,10509,4
61528,616,10688,5
61529,616,11191,4
61530,616,11569,1
61531,616,11836,4
61533,616,12874,4
61534,616,13019,3
61535,616,13083,3
61536,616,13544,4
61538,616,13739,3
61539,616,14136,3
61540,616,14585,3
61543,616,15186,3
61545,616,17220,3
61546,616,17475,4
61547,616,18031,4
61548,616,18068,5
61549,616,18199,5
61550,616,18767,4
61551,616,19724,4
61552,616,20363,4
61553,616,21739,5
61554,616,22313,5
61555,616,22913,3
61556,616,23576,2
61557,616,24011,5
61558,616,26053,3
61559,616,26182,4
61560,616,26482,2
61562,616,27513,4
61563,616,27599,4
61565,616,28407,4
61566,616,28458,3
61570,616,29109,4
61571,616,30233,2
61572,616,31754,3
61573,616,31908,5
61574,616,33037,3
61575,616,33127,4
61576,616,33147,4
61577,616,33357,3
61578,616,33716,3
61579,616,33872,5
61580,616,38766,3
61583,616,41145,4
61584,616,41204,4
61585,616,41997,4
61587,616,42355,4
61589,616,44937,2
61590,616,46823,5
61591,616,47490,4
61592,616,47811,4
61594,616,51762,5
61596,616,52136,5
61597,617,178,4
61599,617,946,2
61600,617,1019,3
61601,617,1656,4
61604,617,2283,4
61605,617,2722,5
61606,617,2940,4
61609,617,4900,3
61610,617,5357,5
61612,617,5616,3
61613,617,6016,3
61614,617,6252,3
61615,617,6360,3
61617,617,6818,3
61618,617,7674,4
61621,617,9102,4
61624,617,10688,3
61625,617,11263,4
61626,617,11502,3
61631,617,12791,5
61632,617,13083,4
61635,617,13743,5
61636,617,13745,3
61637,617,14594,3
61641,617,18433,4
61644,617,18957,2
61646,617,20077,4
61650,617,21372,3
61651,617,21759,3
61652,617,21877,3
61653,617,22098,4
61654,617,23175,3
61657,617,23738,3
61661,617,27808,2
61664,617,31760,3
61665,617,34193,3
61674,617,39663,3
61678,617,41062,4
61679,617,41861,3
61684,617,47490,4
61687,617,48440,4
61690,617,49262,3
61693,617,51166,5
61694,617,51460,4
61695,617,51483,5
61697,618,588,4
61698,618,2501,5
61699,618,2722,5
61700,618,3050,3
61702,618,4536,3
61703,618,4795,4
61704,618,6025,3
61705,618,7979,5
61706,618,8090,3
61707,618,8178,5
61708,618,8209,2
61709,618,8340,4
61710,618,8422,5
61711,618,8510,4
61712,618,8565,4
61713,618,8669,4
61714,618,9165,5
61715,618,9357,4
61717,618,9668,5
61718,618,9919,4
61719,618,10146,4
61720,618,10297,4
61721,618,10885,3
61722,618,11408,2
61723,618,11545,4
61724,618,11868,3
61726,618,12372,4
61727,618,12668,3
61728,618,13034,3
61729,618,13084,4
61730,618,13112,5
61732,618,13794,3
61733,618,14192,5
61734,618,14222,3
61735,618,14603,4
61736,618,14890,3
61737,618,15037,3
61738,618,15501,5
61739,618,15604,5
61740,618,15889,3
61741,618,17228,4
61742,618,18767,4
61743,618,20406,3
61744,618,20967,5
61745,618,24143,4
61746,618,24962,5
61747,618,25155,5
61748,618,25278,5
61749,618,25840,4
61750,618,26629,4
61751,618,27398,3
61752,618,27834,4
61753,618,27934,3
61754,618,28824,3
61755,618,29689,5
61756,618,30601,5
61757,618,30944,5
61758,618,31001,5
61759,618,31941,5
61760,618,32055,4
61761,618,32305,3
61762,618,32338,4
61763,618,32574,5
61764,618,32592,3
61765,618,32809,3
61766,618,33065,3
61767,618,33207,3
61768,618,34688,3
61769,618,35568,4
61770,618,35608,4
61771,618,36695,4
61772,618,37153,4
61773,618,37746,3
61774,618,38798,4
61775,618,39452,5
61776,618,40251,3
61777,618,41318,4
61778,618,43887,5
61779,618,45269,3
61780,618,45593,3
61781,618,46102,4
61782,618,46139,4
61785,618,47476,3
61786,618,48007,4
61787,618,48440,5
61788,618,48482,3
61789,618,48559,4
61791,618,49298,3
61792,618,50399,4
61793,618,51460,3
61794,618,52007,5
61795,618,52425,3
61796,618,53293,5
61802,619,1428,2
61810,619,5435,3
61818,619,11999,4
61839,619,24834,5
61848,619,31615,5
61852,619,34083,4
61857,619,37035,5
61860,619,38067,5
61862,619,39720,4
61863,619,40468,5
61867,619,41732,5
61868,619,41744,2
61878,619,45588,4
61880,619,46482,3
61882,619,47478,3
61887,619,49288,5
61888,619,49289,5
61889,619,49295,5
61890,619,49297,5
61891,619,50096,5
61892,619,50101,5
61893,619,50102,5
61894,619,50133,5
61897,620,35,3
61898,620,1169,2
61899,620,1185,3
61900,620,2347,4
61901,620,2487,4
61902,620,3005,5
61903,620,3827,2
61904,620,4212,5
61905,620,4280,5
61906,620,5272,5
61907,620,6063,3
61908,620,6630,4
61909,620,8209,2
61910,620,8440,4
61911,620,8510,2
61912,620,8519,4
61913,620,8669,4
61914,620,9165,5
61916,620,9668,5
61917,620,9722,4
61918,620,9731,4
61919,620,9771,4
61920,620,9843,5
61921,620,10246,4
61922,620,10297,4
61923,620,10610,4
61924,620,11272,4
61925,620,11285,5
61926,620,11421,3
61928,620,11569,4
61929,620,11577,2
61930,620,11854,3
61933,620,12381,4
61934,620,12471,5
61935,620,12840,3
61936,620,13112,4
61937,620,13407,5
61938,620,13826,3
61939,620,14136,3
61940,620,14222,4
61941,620,14372,4
61942,620,15494,2
61943,620,15501,5
61944,620,15838,4
61945,620,15889,4
61946,620,15935,5
61947,620,16377,5
61948,620,16421,5
61949,620,18313,5
61950,620,18361,4
61951,620,18767,4
61952,620,20782,3
61954,620,21543,3
61955,620,21713,5
61956,620,23004,5
61957,620,23558,3
61958,620,24092,5
61959,620,25164,5
61960,620,26482,4
61961,620,28824,3
61962,620,29819,5
61963,620,29951,2
61964,620,30283,5
61965,620,30290,5
61966,620,30944,5
61967,620,31093,4
61968,620,31760,5
61969,620,31941,4
61970,620,32058,4
61971,620,32199,5
61972,620,32916,4
61973,620,33337,3
61974,620,34083,5
61975,620,34531,5
61976,620,35111,5
61977,620,35982,3
61978,620,35986,5
61979,620,36099,5
61980,620,36883,4
61981,620,39618,4
61982,620,40841,2
61983,620,41733,3
61984,620,41747,4
61985,620,42508,5
61986,620,42943,4
61987,620,43343,4
61988,620,43602,4
61989,620,44694,4
61990,620,45554,5
61991,620,45811,3
61992,620,46139,5
61994,620,49514,4
61995,620,51762,4
61996,620,53293,5
61997,621,35,3
61998,621,951,4
61999,621,1169,4
62000,621,1185,3
62001,621,1456,5
62002,621,1794,5
62003,621,1952,5
62004,621,2487,3
62005,621,2900,4
62006,621,3005,5
62007,621,3087,5
62008,621,3114,3
62009,621,3918,5
62010,621,4147,4
62011,621,4536,3
62012,621,5272,4
62013,621,5379,3
62014,621,5436,4
62015,621,5461,4
62016,621,8096,2
62017,621,8167,3
62018,621,8440,4
62019,621,8579,5
62020,621,8612,4
62021,621,8710,4
62022,621,9011,3
62023,621,9125,1
62024,621,9244,5
62025,621,9731,4
62026,621,9771,4
62027,621,9806,3
62028,621,10111,4
62029,621,10146,4
62030,621,10249,5
62031,621,10288,5
62032,621,10662,3
62033,621,10751,5
62034,621,11239,2
62035,621,11408,3
62036,621,11837,3
62037,621,11999,3
62038,621,12442,3
62039,621,12668,2
62040,621,12874,4
62041,621,12946,3
62042,621,13095,4
62043,621,13776,4
62044,621,13794,4
62045,621,13879,4
62046,621,14372,2
62047,621,15054,4
62048,621,15318,4
62049,621,15547,4
62050,621,16129,5
62051,621,16569,5
62052,621,16576,4
62053,621,16913,4
62054,621,17566,3
62055,621,17883,4
62056,621,18031,5
62057,621,19171,5
62058,621,20363,4
62059,621,20967,5
62060,621,21230,4
62061,621,21781,4
62062,621,22243,4
62063,621,23497,4
62064,621,24499,4
62065,621,24582,4
62066,621,25164,5
62067,621,25840,4
62068,621,26097,4
62069,621,26145,3
62070,621,26629,3
62071,621,28824,3
62072,621,28831,2
62073,621,29031,4
62074,621,29951,2
62075,621,30233,3
62076,621,30283,4
62077,621,30833,4
62078,621,30871,4
62079,621,32490,3
62080,621,33697,4
62081,621,33864,3
62082,621,34531,4
62083,621,35780,5
62084,621,36240,5
62085,621,37834,5
62086,621,39618,5
62087,621,39933,3
62088,621,40490,5
62089,621,41282,4
62090,621,43985,4
62091,621,45811,4
62092,621,47800,4
62093,621,50999,4
62094,621,52036,2
62095,621,53292,5
62096,621,53293,5
62099,622,2225,3
62102,622,4107,3
62106,622,5616,4
62107,622,5885,4
62110,622,6690,4
62111,622,6728,5
62114,622,8340,2
62115,622,8388,2
62118,622,8579,3
62119,622,8749,3
62120,622,8833,3
62122,622,9309,4
62125,622,10502,1
62127,622,12186,3
62129,622,13083,3
62131,622,13464,3
62133,622,13629,3
62135,622,13776,4
62137,622,13914,5
62138,622,13991,4
62139,622,14074,5
62141,622,14830,3
62144,622,16848,3
62145,622,17566,3
62147,622,18031,2
62149,622,18506,2
62150,622,19541,4
62151,622,20375,3
62153,622,21228,2
62155,622,21861,5
62157,622,22212,3
62158,622,22368,4
62159,622,22894,3
62161,622,24389,3
62164,622,28178,5
62165,622,30184,5
62166,622,30233,2
62167,622,30601,5
62168,622,30681,2
62169,622,31861,4
62170,622,32149,3
62171,622,32201,5
62172,622,32690,3
62175,622,35521,4
62177,622,35765,3
62185,622,37897,4
62188,622,41747,2
62189,622,42404,5
62190,622,44329,4
62191,622,45584,5
62197,623,725,4
62202,623,4901,4
62207,623,6795,4
62209,623,8608,3
62210,623,9165,5
62211,623,9195,3
62212,623,9733,3
62215,623,10743,4
62216,623,11599,4
62218,623,11985,5
62219,623,12156,5
62220,623,12186,1
62225,623,14285,4
62226,623,14546,5
62227,623,16123,4
62228,623,17120,4
62229,623,18199,5
62230,623,19013,2
62231,623,20077,4
62232,623,21268,4
62233,623,21877,4
62236,623,23956,3
62237,623,24288,3
62238,623,26018,3
62239,623,26260,4
62240,623,26398,5
62241,623,27045,4
62242,623,27221,4
62243,623,27330,5
62246,623,27991,4
62248,623,29031,4
62249,623,29037,5
62252,623,30259,3
62254,623,31861,4
62255,623,32160,3
62257,623,33147,4
62259,623,34050,3
62260,623,34193,2
62261,623,35427,2
62262,623,36031,4
62263,623,36403,5
62264,623,38996,5
62266,623,40317,5
62267,623,40819,5
62270,623,44419,3
62271,623,44470,4
62275,623,47811,3
62276,623,48196,3
62278,623,48478,4
62281,623,49288,5
62282,623,49289,5
62283,623,49295,5
62284,623,49297,5
62285,623,49514,3
62287,623,50096,5
62288,623,50101,5
62289,623,50102,5
62290,623,50104,5
62291,623,50133,5
62292,623,50399,3
62293,623,50610,3
62294,623,50952,4
62295,623,51483,4
62296,623,52895,4
62297,624,363,3
62298,624,1037,3
62299,624,1136,3
62302,624,2721,3
62304,624,3943,5
62305,624,4536,4
62306,624,4901,4
62307,624,4993,2
62308,624,5109,5
62310,624,5245,2
62311,624,5580,3
62312,624,5759,2
62314,624,8060,3
62316,624,8565,4
62317,624,8641,3
62318,624,8833,3
62319,624,9011,3
62320,624,9195,3
62321,624,9384,2
62322,624,9440,5
62323,624,9830,5
62325,624,10256,2
62326,624,10297,3
62329,624,11327,1
62330,624,12471,3
62331,624,12476,2
62332,624,12827,5
62333,624,12982,3
62334,624,13084,4
62335,624,13274,3
62337,624,13629,4
62338,624,13745,4
62339,624,14016,2
62340,624,14149,5
62341,624,14599,4
62343,624,15194,3
62345,624,15841,3
62346,624,16275,2
62347,624,18228,3
62348,624,18313,5
62349,624,18767,3
62350,624,19171,5
62351,624,19191,3
62353,624,22368,4
62355,624,23962,3
62356,624,24567,3
62357,624,24582,4
62358,624,26146,5
62359,624,26482,2
62360,624,26718,2
62361,624,27540,3
62362,624,27612,5
62363,624,27740,4
62364,624,27900,4
62366,624,28407,3
62367,624,28531,2
62368,624,29037,5
62369,624,30071,3
62370,624,30184,5
62371,624,30368,4
62372,624,31336,4
62373,624,32033,4
62374,624,32918,3
62375,624,33864,3
62376,624,34464,2
62377,624,35024,5
62379,624,35259,4
62381,624,36883,3
62382,624,36995,5
62383,624,38156,3
62384,624,39618,4
62385,624,41105,5
62386,624,42908,5
62387,624,43039,4
62389,624,43343,1
62390,624,43602,3
62391,624,45059,3
62393,624,48285,5
62394,624,50999,5
62395,624,51065,4
62396,624,51452,3
62397,625,368,1
62400,625,1449,3
62401,625,1952,4
62402,625,2066,2
62403,625,2283,3
62405,625,2487,2
62407,625,4280,4
62408,625,4490,2
62409,625,4821,2
62410,625,5461,4
62412,625,5580,3
62413,625,5885,5
62414,625,6342,4
62415,625,6397,3
62416,625,6630,4
62417,625,6689,4
62418,625,7979,5
62419,625,8043,3
62420,625,8096,3
62422,625,8526,3
62423,625,8710,4
62424,625,9246,3
62425,625,9722,4
62426,625,9804,4
62427,625,10688,5
62428,625,10727,4
62429,625,11239,2
62431,625,11445,4
62432,625,12361,4
62434,625,12840,4
62435,625,12946,4
62436,625,13274,4
62438,625,13776,3
62439,625,14285,4
62440,625,14293,3
62441,625,14873,4
62443,625,15567,5
62444,625,15838,3
62446,625,17883,4
62447,625,17937,5
62448,625,18031,5
62449,625,18361,3
62450,625,18857,4
62451,625,18920,3
62454,625,20467,3
62455,625,20848,4
62456,625,20991,4
62457,625,21558,2
62458,625,21676,5
62459,625,21713,3
62462,625,22602,3
62463,625,23576,2
62464,625,23612,3
62465,625,23711,3
62466,625,24326,4
62467,625,24834,5
62468,625,26282,5
62469,625,26800,2
62470,625,28313,4
62471,625,28767,5
62472,625,29819,3
62473,625,29900,4
62474,625,30160,2
62475,625,30833,3
62476,625,31336,4
62477,625,31760,5
62478,625,31852,3
62479,625,32576,5
62480,625,32952,3
62481,625,33872,5
62482,625,34531,2
62483,625,35296,5
62485,625,36240,5
62487,625,43949,5
62488,625,44397,5
62489,625,47490,4
62490,625,47730,5
62491,625,48559,3
62492,625,48726,5
62493,625,50940,4
62495,625,52136,3
62496,625,52214,5
62497,626,2477,4
62498,626,3005,5
62499,626,3757,4
62500,626,5100,4
62501,626,5152,3
62503,626,6323,2
62504,626,6658,4
62505,626,6660,4
62506,626,6715,5
62508,626,7001,5
62509,626,7580,5
62510,626,7857,5
62511,626,8278,4
62512,626,8337,3
62513,626,8370,5
62514,626,8422,5
62515,626,8484,5
62516,626,8510,5
62517,626,8519,5
62518,626,8833,3
62519,626,9309,5
62520,626,9787,5
62521,626,9919,3
62523,626,10570,4
62524,626,10792,5
62526,626,11445,5
62528,626,12668,4
62529,626,12946,3
62530,626,13019,4
62531,626,13299,5
62533,626,13629,2
62535,626,14222,3
62536,626,14370,5
62537,626,14543,5
62539,626,15318,3
62540,626,15522,5
62541,626,15889,3
62542,626,16587,3
62543,626,16821,5
62544,626,17081,4
62545,626,17663,5
62546,626,17703,5
62547,626,17937,5
62548,626,18053,5
62549,626,18884,5
62552,626,20363,3
62553,626,20848,5
62554,626,21228,5
62555,626,21861,5
62557,626,22444,5
62558,626,22625,3
62559,626,23612,4
62560,626,24204,4
62561,626,25278,3
62562,626,26320,3
62563,626,26496,5
62564,626,27808,3
62566,626,29031,3
62567,626,29900,3
62568,626,30290,5
62569,626,30681,5
62570,626,32199,5
62571,626,32419,4
62572,626,32745,4
62573,626,32916,4
62574,626,33037,4
62575,626,33455,5
62577,626,35161,4
62578,626,36664,5
62579,626,36695,4
62580,626,37381,5
62581,626,37549,4
62582,626,37855,4
62583,626,38475,4
62584,626,39452,5
62585,626,39720,4
62586,626,41114,4
62587,626,42451,5
62588,626,42508,3
62589,626,45269,2
62590,626,45493,5
62591,626,47411,5
62592,626,48050,5
62593,626,48687,5
62594,626,49830,5
62595,626,52965,5
62596,626,53293,5
62598,627,3263,4
62599,627,3465,5
62600,627,3641,5
62602,627,5100,4
62603,627,8371,5
62605,627,8484,5
62606,627,8833,2
62607,627,9145,5
62608,627,9309,4
62609,627,9787,3
62610,627,10502,5
62612,627,12455,4
62613,627,12668,5
62614,627,12827,4
62616,627,13629,4
62618,627,14293,4
62619,627,14543,5
62620,627,15186,4
62622,627,15522,4
62625,627,16821,3
62627,627,17081,5
62628,627,17316,3
62629,627,17329,3
62630,627,17359,4
62631,627,17434,4
62632,627,17663,5
62634,627,17703,5
62635,627,17747,3
62636,627,17937,5
62637,627,18884,3
62639,627,20740,4
62640,627,20848,5
62641,627,20991,5
62642,627,21228,4
62644,627,21861,5
62645,627,22444,5
62649,627,23497,5
62650,627,23776,2
62651,627,25214,5
62653,627,25678,3
62655,627,26266,5
62656,627,26992,3
62658,627,27515,4
62660,627,28458,5
62663,627,29572,5
62664,627,29900,3
62665,627,30290,5
62667,627,32035,5
62668,627,32199,5
62669,627,32635,4
62672,627,33621,5
62673,627,33947,5
62674,627,35146,3
62675,627,35765,2
62676,627,35780,5
62678,627,36664,5
62680,627,37481,4
62681,627,37482,5
62683,627,38753,2
62684,627,39693,3
62685,627,39720,5
62686,627,40468,3
62687,627,40566,5
62689,627,42451,5
62690,627,42508,5
62693,627,49298,3
62694,627,49830,5
62695,627,50119,5
62698,628,1037,4
62699,628,2166,4
62700,628,3122,4
62701,628,4280,3
62702,628,7438,4
62703,628,7970,5
62704,628,8209,2
62705,628,8407,3
62706,628,8691,2
62707,628,9057,4
62708,628,9843,5
62709,628,10662,4
62710,628,10944,4
62711,628,11408,2
62712,628,12526,3
62713,628,15037,3
62714,628,15102,4
62715,628,15645,4
62716,628,15748,5
62717,628,16146,2
62718,628,16177,5
62719,628,16347,5
62720,628,17242,5
62721,628,17359,4
62722,628,17450,4
62724,628,17747,3
62725,628,18492,4
62728,628,19942,3
62729,628,20363,2
62730,628,20414,4
62731,628,20467,4
62732,628,20873,4
62733,628,21160,5
62734,628,21268,5
62735,628,21360,3
62736,628,21713,5
62737,628,21781,3
62738,628,22243,3
62739,628,23498,4
62740,628,24204,3
62741,628,24288,4
62742,628,24609,5
62743,628,24990,4
62744,628,25320,5
62745,628,26661,4
62746,628,26765,5
62747,628,27027,3
62748,628,27045,4
62749,628,28343,3
62750,628,28459,3
62751,628,28824,4
62752,628,29132,5
62753,628,29489,3
62754,628,29502,4
62755,628,31615,5
62756,628,32139,4
62757,628,32490,3
62759,628,33075,4
62760,628,33890,3
62761,628,33993,1
62762,628,34763,4
62763,628,35329,4
62765,628,37099,4
62766,628,37127,4
62767,628,37381,5
62769,628,37564,4
62770,628,37690,4
62771,628,38059,3
62772,628,38082,5
62773,628,38475,4
62774,628,39195,5
62777,628,40330,4
62778,628,40566,5
62781,628,41968,2
62782,628,42508,3
62783,628,42943,4
62785,628,44010,5
62786,628,44243,5
62787,628,44650,4
62788,628,45269,3
62789,628,47411,4
62790,628,47478,2
62791,628,48050,4
62792,628,49491,5
62794,628,51762,4
62805,629,3263,3
62825,629,9830,3
62828,629,10953,3
62830,629,11569,4
62841,629,15186,2
62844,629,17216,4
62847,629,20076,3
62848,629,20375,2
62850,629,21078,5
62854,629,23839,5
62859,629,25155,2
62861,629,26482,2
62863,629,26579,3
62865,629,27011,2
62866,629,27934,1
62872,629,34531,3
62874,629,34882,5
62880,629,39979,5
62881,629,40346,3
62892,629,50753,4
62895,629,51838,4
62900,630,1656,3
62903,630,2283,5
62904,630,2721,3
62911,630,4203,3
62914,630,5152,4
62918,630,6818,3
62925,630,11493,4
62931,630,13544,3
62935,630,14136,3
62936,630,14943,3
62939,630,18433,5
62943,630,21268,4
62949,630,24845,4
62954,630,26629,3
62960,630,30313,4
62965,630,32710,4
62966,630,33119,4
62967,630,33890,2
62976,630,41300,4
62987,630,48440,5
62989,630,49262,4
62990,630,49288,5
62991,630,49289,5
62992,630,49295,5
62993,630,49297,5
62995,630,50905,4
62997,631,1037,3
62998,631,1136,3
63001,631,2721,3
63003,631,3943,5
63004,631,4490,4
63005,631,4536,4
63006,631,4901,4
63007,631,4993,3
63008,631,5109,5
63010,631,5245,2
63011,631,5580,3
63012,631,5759,2
63014,631,8060,3
63016,631,8565,3
63017,631,8641,3
63018,631,8833,3
63019,631,9011,3
63020,631,9195,3
63021,631,9384,1
63022,631,9830,3
63024,631,10256,2
63025,631,10297,2
63026,631,11327,1
63027,631,12471,3
63028,631,12476,2
63029,631,12827,5
63030,631,12982,4
63031,631,13274,3
63032,631,13299,4
63034,631,13629,4
63035,631,13745,3
63036,631,14016,2
63037,631,14149,5
63038,631,14599,4
63040,631,15194,3
63041,631,16275,3
63042,631,18313,5
63043,631,18767,3
63044,631,19171,5
63045,631,19191,3
63048,631,21877,2
63049,631,22368,4
63052,631,23962,3
63053,631,24567,3
63054,631,24582,4
63055,631,25266,5
63056,631,26146,5
63057,631,26482,2
63058,631,26718,2
63059,631,27540,5
63060,631,27612,3
63061,631,27740,4
63062,631,27900,4
63064,631,28407,3
63065,631,28531,3
63066,631,29037,5
63068,631,30071,3
63069,631,30184,5
63070,631,30368,4
63071,631,31336,4
63073,631,32033,4
63074,631,32918,3
63075,631,33864,3
63077,631,34464,2
63078,631,35024,5
63079,631,35259,4
63081,631,36883,4
63082,631,36995,5
63083,631,38156,3
63084,631,39618,4
63085,631,41105,5
63086,631,42908,5
63087,631,43039,4
63089,631,43343,2
63090,631,45059,3
63091,631,46421,5
63092,631,46479,5
63093,631,48285,5
63094,631,50999,5
63095,631,51065,4
63096,631,51452,3
63098,632,2940,3
63099,632,2959,4
63101,632,4096,4
63103,632,6630,3
63104,632,6660,4
63105,632,7443,4
63109,632,11283,3
63114,632,13282,5
63115,632,14016,2
63117,632,15280,5
63118,632,15727,3
63120,632,16293,4
63125,632,20722,3
63127,632,21744,5
63128,632,22776,3
63132,632,26579,2
63135,632,29163,5
63137,632,30358,4
63139,632,31276,5
63142,632,31968,4
63145,632,33599,4
63148,632,35274,2
63151,632,36979,5
63152,632,36995,4
63153,632,37047,4
63156,632,38032,4
63157,632,38070,5
63159,632,39709,4
63160,632,39910,4
63161,632,39979,5
63163,632,40676,3
63165,632,41318,3
63167,632,43151,4
63168,632,43176,5
63169,632,43373,2
63170,632,43468,1
63174,632,46133,4
63175,632,48411,4
63176,632,48440,4
63177,632,48566,4
63180,632,49189,5
63183,632,49660,1
63184,632,49830,5
63185,632,49950,4
63186,632,50204,4
63187,632,50289,4
63189,632,50753,2
63190,632,50774,4
63191,632,51250,3
63192,632,51625,4
63195,632,52994,5
63196,632,53366,5
63197,633,1088,4
63199,633,2276,5
63200,633,4440,3
63201,633,4706,4
63202,633,5245,3
63206,633,6017,3
63207,633,6042,4
63209,633,7212,3
63210,633,7842,5
63211,633,8209,2
63212,633,8407,3
63213,633,9125,1
63214,633,10008,3
63215,633,10297,3
63216,633,10457,3
63219,633,11691,3
63220,633,11921,5
63221,633,12417,4
63224,633,15102,4
63225,633,15889,4
63226,633,16146,4
63227,633,16346,3
63228,633,16347,5
63229,633,16576,4
63230,633,16587,3
63231,633,16662,5
63232,633,16786,4
63233,633,17216,3
63234,633,17228,4
63236,633,17876,3
63237,633,18169,4
63238,633,18240,5
63240,633,20035,4
63241,633,20084,5
63242,633,20406,2
63243,633,20553,3
63244,633,21160,3
63246,633,21230,5
63247,633,21366,3
63248,633,21788,4
63250,633,22625,3
63252,633,23376,1
63254,633,24204,3
63255,633,24288,4
63256,633,25155,5
63257,633,25988,4
63258,633,26765,5
63260,633,27045,4
63261,633,27127,5
63262,633,28158,4
63263,633,28459,1
63264,633,28481,5
63265,633,28943,2
63266,633,29671,3
63267,633,32139,4
63268,633,32490,5
63269,633,33697,4
63270,633,33864,3
63272,633,34464,4
63274,633,35329,5
63275,633,35427,4
63277,633,35986,5
63279,633,37617,2
63280,633,37746,2
63282,633,38059,3
63284,633,41792,4
63285,633,41968,4
63286,633,43602,5
63287,633,43887,3
63288,633,44496,3
63289,633,44937,1
63290,633,45269,1
63292,633,50119,5
63293,633,50684,4
63295,633,52214,2
63296,633,52956,3
63298,634,1019,2
63300,634,2998,5
63305,634,6904,3
63311,634,10727,3
63313,634,11493,3
63314,634,12734,4
63318,634,13695,4
63319,634,13743,3
63321,634,14016,2
63324,634,15727,5
63331,634,18378,2
63332,634,18433,4
63336,634,19990,3
63337,634,21078,3
63338,634,21666,3
63341,634,22122,2
63344,634,23839,5
63347,634,24845,4
63350,634,26053,2
63351,634,26579,2
63353,634,26992,3
63354,634,27585,5
63358,634,29503,4
63359,634,29703,4
63360,634,29765,5
63361,634,29845,3
63362,634,30601,4
63363,634,30719,4
63368,634,34050,3
63369,634,34147,5
63373,634,39709,4
63375,634,40295,5
63377,634,41145,3
63378,634,44171,1
63381,634,45260,4
63384,634,46985,4
63386,634,48081,5
63390,634,50715,5
63391,634,50753,4
63393,634,51166,4
63396,634,52469,5
63397,635,439,3
63400,635,1456,3
63404,635,1759,4
63407,635,1952,5
63408,635,2077,3
63410,635,2648,3
63411,635,3087,3
63412,635,4967,4
63415,635,7999,3
63417,635,8440,5
63418,635,8454,4
63419,635,8510,2
63420,635,8669,4
63424,635,10457,4
63425,635,10953,1
63428,635,11239,1
63429,635,11272,4
63431,635,11837,3
63433,635,12840,4
63436,635,14016,2
63437,635,14372,3
63438,635,14385,4
63441,635,15935,5
63442,635,16576,5
63449,635,21237,5
63450,635,21733,3
63451,635,23768,5
63452,635,23839,3
63453,635,24143,5
63455,635,25812,5
63456,635,26579,3
63457,635,27537,4
63462,635,28923,4
63463,635,29671,3
63464,635,30304,3
63466,635,30691,4
63467,635,31001,5
63469,635,34147,2
63471,635,35630,3
63473,635,35982,4
63474,635,37690,1
63475,635,38067,1
63476,635,38851,3
63479,635,41204,5
63480,635,41228,3
63483,635,45554,5
63486,635,47476,4
63491,635,51452,5
63492,635,51480,2
63493,635,51838,5
63494,635,52956,4
63496,635,53293,5
63501,636,14546,5
63505,636,21713,5
63508,636,22313,5
63514,636,24389,4
63519,636,29072,5
63521,636,32201,5
63523,636,33075,5
63527,636,33922,4
63533,636,35552,5
63541,636,36544,5
63543,636,36995,3
63544,636,37041,4
63550,636,38032,4
63551,636,38082,3
63570,636,43176,5
63575,636,44418,5
63595,636,52583,4
63597,637,274,5
63598,637,951,5
63599,637,1088,4
63600,637,1136,2
63601,637,1350,4
63602,637,2171,4
63603,637,2276,5
63604,637,2900,3
63605,637,3739,4
63606,637,3827,2
63607,637,4606,4
63608,637,4891,3
63609,637,5645,4
63610,637,7212,3
63611,637,7438,5
63612,637,7842,5
63613,637,7994,3
63614,637,8096,4
63615,637,8178,5
63616,637,8209,3
63617,637,8340,5
63618,637,8669,4
63619,637,9057,3
